product_code;nombre ;nombre largo ;detalle ;familia ;clase;Costo;lista 
EDTFREI5N;FREIDORA TOKYO FREI5 INOX 5L;FREIDORA TOKYO FREI5 INOX 5L 1830 2180W 220V 50HZ;Capacidad para 5 litros de aceite.  . Temperatura desde 130 a 190 C.  . Apertura automatica.  . Control de temperatura.  . Asas para el transporte.  . Filtro de carbon para evitar olores.  . Laterales de acero inoxidable. ;1;1002;430006;542000
HETOKVM213;HELADERA TOKYO MAGNA GT-273;HELADERA TOKYO MOD MAGNA GT 273 FRIO HUMEDO 2 PUERTAS BLANCA 220V/50HZ;Heladera Tokyo  . Mod Magna Gt-273 .  Frio Humedo  . 2 Puertas .  Blanca  . 220V/50Hz;5;5001;1949968;2457000
EDTHTOK2INN;HERVIDORA TOKYO 2T ROJO 2 LTS;HERVIDORA TOKYO 2 TEMPERATURAS ROJO 2 LTS 1800W 220V/50HZ;Hervidora Tokyo  . 2 Temperaturas .  Rojo .  2 Lts  . 1800W 220V/50Hz;1;1011;89981;114000
EDTHTOK2INXN;HERVIDORA TOKYO INOX 2 LTS ;HERVIDORA TOKYO INOX 2 LTS 1800W 220V/50HZ;Voltaje: 220V/50Hz . Potencia: 1800W . Capacidad: 2L;1;1011;65000;82000
EDTHELIN;HORNO ELECTRICO TOKYO ELISA60L;HORNO ELECTRICO TOKYO ELISA 60LTS INOX DIGITAL C/ ROTISSERIE;Capacidad de 60 litros . Horno de empotrar. . Convector. Timer 90 min. . Frente acero inoxidable. . Selector de temperatura 50 a 250?C. 2300 W. . Ancho 65.5 cm . Alto 65 cm . Largo 62 cm;15;15002;1779989;2243000
EDTHELISTON;HORNO ELECTRICO TOKYO LISTO45L;HORNO ELECTRICO TOKYO MOD LISTO 45LTS NEGRO 220V 50HZ;Cap.: 45 lts. . Temperatura de 100 a 250C. . Luz en el horno. . Timer 120 min. . Sin placa. 1 rejilla. . 1 asadera. . 2000 W. . Med. an. 56 cm. alt. 37 cm. prof. 44 cm.;15;15002;540020;681000
EDALML81;LAVARROPA ARNO LAVETE ECO10KG;LAVARROPA ARNO LAVETE ECO ML81 10KG 400W;Potencia: 400W. . Capacidad: 10 kg .: para lavar hasta 18 sabanas extragrandes. . 5 programas de lavado. . Filtro integrado: sistema de filtracion multiple. . Bajo consumo de energia. . Alta durabilidad.;13;13001;820080;1034000
EDTLACECILIAC6.5;LAVARROPA TOKYO CECILIA 6,5KG;LAVARROPA AUTOMATICA TOKYO CECILIA CARE 6,5KG 900RPM;Olvidate de los tediosos procesos de lavado.Tokyo Cecilia te facilita la vida maximiza tu tiempo. . LAVARROPAS TOKYO 6.5KG CECILIA CARE 900RPM EDTLACECILIAC6.5 AUTOMATICA . Capcidad: 6,5 Kg . Consumo de Agua: 52 Lts . Consumo de Energia por Ciclo: 0,42 KWh . Potencia Max Absovida: 1700 w . Tension de Alimentacion: 22OV . Alto: 85 CM . Profundidad: 50 cm . . Ancho: 60 cm;13;13001;1800692;2269000
EDTLAVAMAX13;LAVARROPA TOKYO LAVAMAX 13KG;LAVARROPA SEMIAUTOMATICA TOKYO LAVAMAX 13KG CON SISTEMA DE DRENAJE;Capacidad para 13 kilogramos de ropa . Potencia maxima de 415W . Lavado a turbina . Lavarropas semi-automatico . Entrada y salida manual de agu . Seis programas de lavado y tres remojos automaticos;13;13001;766480;966000
EDTLAVIVA7;LAVARROPA TOKYO VIVA 7KG;LAVARROPA SEMIAUTOMATICA TOKYO VIVA 7KG;Cap.: 7 kgs . 400 W . 10 programas . 5 niveles de intensidad de lavado . Carga y descarha manual de agua . Con filtro de pelusas . Medidas_An. 49 cm alt. 89 cm. Prof. 54 cm;13;13001;598511;755000
EDTLA55R;LAVARROPA TOKYO FACILITA 5KG;LAVARROPA TOKYO FACILITA 55R 5KG 270W PANEL CONTROL LATERAL INF. SEMI AUTOM; 55R 5KG 270W . Panel Control Lateral . INF. SEMI AUTOMATICA;13;13001;636969;803000
EDTLAVAMAX;LAVARROPA TOKYO LAVAMAX 10KG;LAVARROPA TOKYO SEMIAUTOMATICO MOD LAVAMAX ECO 10KG 220V/50HZ;415 W. . 10 programas. . Con drenaje. . Dispenser de jabon.  . Medidas An. 50 cm. Alt. 95 cm. Prof. 59 cm.;13;13001;650034;820000
EDALLN551W;LICUADORA ARNO LN55;LICUADORA ARNO LN55 POWER MAX 1000W 220V NEGRO;Capacidad total 3,1 litros. . Capacidad util 1,75L. . Potencia de 1000W. . Jarra de Cristal. . 15 velocidades + pulsar. . Cuenta con 6 laminas. . Efecto ciclonico para generar una consistencia homogenea y lisa. . Funcion pulsar + autoclean + triturar hielo.;1;1003;493790;623000
EDALLQ21;LICUADORA ARNO LQ21;LICUADORA ARNO LQ21 POWERMIX PLUS ROJA 3VELOC 550W 220V; Potencia: 550W  . Capacidad neta: 1,25 litros .  3 velocidades + pulsar .  Con jarra de plastico acrilico;1;1003;250781;316000
EDTLLICI5VN;LICUADORA TOKYO INOX 1,5L;LICUADORA TOKYO LICUA INOX 1,5 LTS PICA HIELO 5VELOC 500W;5 Velocidades  . 220 v  . Pica Hielo  . Vaso de Acero Inox  . 500W;1;1003;268804;339000
EDWMG25SDSN;MICROONDA WHIRLPOOL 25L SILV;MICROONDA WHIRLPOOL WMG25SDS 25L C/ GRILL SILVER;Panel Digital. . Mas espacio para el gratinado perfecto, gratina y cocina a la vez. . Gratinador, grill dorador que te permite gratinar y dorar tus preparaciones. ;15;15003;828991;1045000
EDWMS20GWN;MICROONDA WHIRLPOOL 20L BLANC;MICROONDA WHIRLPOOL WMS20GWUPB 20L C/ GRILL BLANCO;Capacidad: 20 lts.  . Potencia: 700 W.  . Menu pre-programados.  . 10 niveles de potencia.  . Luces LED.  . Dimensiones: an. 45,5 cm alt. 26,4 cm prof. 35,3 cm. ;15;15003;676231;853000
EDTSEGTOK7CRO;SECARROPAS TOKYO CROMO 7KGS BL;SECARROPAS TOKYO CROMO TOK7CRO 7KGS BLANCO C/DISPLAY LED.15 PROG. TAMBOR GALVANI;Secarropas Tokyo Cromo .  Tok7Cro .  7Kgs  . Blanco  . ConDisplay Led.15  . Prog. Tambor Galvani;13;13002;2045376;2578000
